Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,BinaryFormatter,Serialize,0,0,1699230606990,1
Mixed,BinaryFormatter,Deserialize,0,0,1699230606990,1
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230606990,1
Mixed,BinaryFormatter,Serialize,0,0,1699230607983,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230607983,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230607983,0
Mixed,BinaryFormatter,Serialize,0,0,1699230608979,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230608979,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230608979,0
Mixed,BinaryFormatter,Serialize,0,0,1699230609992,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230609992,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230609992,0
Mixed,BinaryFormatter,Serialize,0,0,1699230610984,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230610984,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230610984,0
Mixed,BinaryFormatter,Serialize,0,0,1699230611988,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230611988,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230611988,0
Mixed,BinaryFormatter,Serialize,0,0,1699230612993,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230612993,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230612993,0
Mixed,BinaryFormatter,Serialize,0,0,1699230613985,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230613985,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230613985,0
Mixed,BinaryFormatter,Serialize,0,0,1699230614986,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230614986,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230614986,0
Mixed,BinaryFormatter,Serialize,0,0,1699230615978,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230615978,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230615978,0
Mixed,BinaryFormatter,Serialize,0,0,1699230616986,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230616986,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230616986,0
Mixed,BinaryFormatter,Serialize,0,0,1699230617983,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230617983,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230617983,0
Mixed,BinaryFormatter,Serialize,0,0,1699230618992,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230618992,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230618992,0
Mixed,BinaryFormatter,Serialize,0,0,1699230619985,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230619985,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230619985,0
Mixed,BinaryFormatter,Serialize,0,0,1699230620991,0
Mixed,BinaryFormatter,Deserialize,0,0,1699230620991,0
Mixed,BinaryFormatter,SerializeAndDeserialize,0,0,1699230620991,0
Mixed,CapnProto,Serialize,0,0,1699230621990,25
Mixed,CapnProto,Deserialize,0,0,1699230621990,24
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230621990,0
Mixed,CapnProto,Serialize,0,0,1699230622990,60
Mixed,CapnProto,Deserialize,0,0,1699230622990,60
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230622990,0
Mixed,CapnProto,Serialize,0,0,1699230623986,99
Mixed,CapnProto,Deserialize,0,0,1699230623986,99
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230623986,0
Mixed,CapnProto,Serialize,0,0,1699230624983,133
Mixed,CapnProto,Deserialize,0,0,1699230624983,134
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230624983,0
Mixed,CapnProto,Serialize,0,0,1699230625977,171
Mixed,CapnProto,Deserialize,0,0,1699230625977,170
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230625977,0
Mixed,CapnProto,Serialize,0,0,1699230626982,210
Mixed,CapnProto,Deserialize,0,0,1699230626982,210
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230626982,0
Mixed,CapnProto,Serialize,0,0,1699230627990,231
Mixed,CapnProto,Deserialize,0,0,1699230627990,231
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230627990,0
Mixed,CapnProto,Serialize,0,0,1699230628984,230
Mixed,CapnProto,Deserialize,0,0,1699230628984,230
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230628984,0
Mixed,CapnProto,Serialize,0,0,1699230629990,232
Mixed,CapnProto,Deserialize,0,0,1699230629990,232
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230629990,7
Mixed,CapnProto,Serialize,0,0,1699230630990,226
Mixed,CapnProto,Deserialize,0,0,1699230630990,227
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230630990,26
Mixed,CapnProto,Serialize,0,0,1699230631985,206
Mixed,CapnProto,Deserialize,0,0,1699230631985,203
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230631985,24
Mixed,CapnProto,Serialize,0,0,1699230632982,225
Mixed,CapnProto,Deserialize,0,0,1699230632982,225
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230632982,25
Mixed,CapnProto,Serialize,0,0,1699230633992,220
Mixed,CapnProto,Deserialize,0,0,1699230633992,210
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230633992,25
Mixed,CapnProto,Serialize,0,0,1699230634985,211
Mixed,CapnProto,Deserialize,0,0,1699230634985,211
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230634985,22
Mixed,CapnProto,Serialize,0,0,1699230635983,202
Mixed,CapnProto,Deserialize,0,0,1699230635983,204
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230635983,25
Mixed,CapnProto,Serialize,0,0,1699230636994,226
Mixed,CapnProto,Deserialize,0,0,1699230636994,226
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230636994,24
Mixed,CapnProto,Serialize,0,0,1699230637989,211
Mixed,CapnProto,Deserialize,0,0,1699230637989,213
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230637989,24
Mixed,CapnProto,Serialize,0,0,1699230638987,207
Mixed,CapnProto,Deserialize,0,0,1699230638987,209
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230638987,25
Mixed,CapnProto,Serialize,0,0,1699230639987,200
Mixed,CapnProto,Deserialize,0,0,1699230639987,200
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230639987,18
Mixed,CapnProto,Serialize,0,0,1699230640982,212
Mixed,CapnProto,Deserialize,0,0,1699230640982,210
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230640982,0
Mixed,CapnProto,Serialize,0,0,1699230641981,217
Mixed,CapnProto,Deserialize,0,0,1699230641981,210
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230641981,0
Mixed,CapnProto,Serialize,0,0,1699230642979,206
Mixed,CapnProto,Deserialize,0,0,1699230642979,205
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230642979,0
Mixed,CapnProto,Serialize,0,0,1699230643990,206
Mixed,CapnProto,Deserialize,0,0,1699230643990,207
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230643990,0
Mixed,CapnProto,Serialize,0,0,1699230644987,200
Mixed,CapnProto,Deserialize,0,0,1699230644987,200
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230644987,0
Mixed,CapnProto,Serialize,0,0,1699230645985,204
Mixed,CapnProto,Deserialize,0,0,1699230645985,202
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230645985,0
Mixed,CapnProto,Serialize,0,0,1699230646987,200
Mixed,CapnProto,Deserialize,0,0,1699230646987,201
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230646987,0
Mixed,CapnProto,Serialize,0,0,1699230647989,200
Mixed,CapnProto,Deserialize,0,0,1699230647989,201
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230647989,0
Mixed,CapnProto,Serialize,0,0,1699230648992,204
Mixed,CapnProto,Deserialize,0,0,1699230648992,204
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230648992,0
Mixed,CapnProto,Serialize,0,0,1699230649989,210
Mixed,CapnProto,Deserialize,0,0,1699230649989,212
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230649989,0
Mixed,CapnProto,Serialize,0,0,1699230650988,200
Mixed,CapnProto,Deserialize,0,0,1699230650988,200
Mixed,CapnProto,SerializeAndDeserialize,0,0,1699230650988,0
