Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Thrift,Serialize,0,0,1699427277393,2278
Mixed,Thrift,Deserialize,0,0,1699427277393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427277393,0
Mixed,Thrift,Serialize,0,0,1699427278398,2900
Mixed,Thrift,Deserialize,0,0,1699427278398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427278398,0
Mixed,Thrift,Serialize,0,0,1699427279392,2920
Mixed,Thrift,Deserialize,0,0,1699427279392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427279392,0
Mixed,Thrift,Serialize,0,0,1699427280394,2591
Mixed,Thrift,Deserialize,0,0,1699427280394,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427280394,0
Mixed,Thrift,Serialize,0,0,1699427281386,2353
Mixed,Thrift,Deserialize,0,0,1699427281386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427281386,0
Mixed,Thrift,Serialize,0,0,1699427282390,3104
Mixed,Thrift,Deserialize,0,0,1699427282390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427282390,0
Mixed,Thrift,Serialize,0,0,1699427283394,2946
Mixed,Thrift,Deserialize,0,0,1699427283394,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427283394,0
Mixed,Thrift,Serialize,0,0,1699427284381,2960
Mixed,Thrift,Deserialize,0,0,1699427284381,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427284381,0
Mixed,Thrift,Serialize,0,0,1699427285383,3192
Mixed,Thrift,Deserialize,0,0,1699427285383,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427285383,0
Mixed,Thrift,Serialize,0,0,1699427286389,3171
Mixed,Thrift,Deserialize,0,0,1699427286389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427286389,0
Mixed,Thrift,Serialize,0,0,1699427287390,3095
Mixed,Thrift,Deserialize,0,0,1699427287390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427287390,0
Mixed,Thrift,Serialize,0,0,1699427288395,2818
Mixed,Thrift,Deserialize,0,0,1699427288395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427288395,0
Mixed,Thrift,Serialize,0,0,1699427289387,3017
Mixed,Thrift,Deserialize,0,0,1699427289387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427289387,0
Mixed,Thrift,Serialize,0,0,1699427290392,2236
Mixed,Thrift,Deserialize,0,0,1699427290392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427290392,0
Mixed,Thrift,Serialize,0,0,1699427291400,2884
Mixed,Thrift,Deserialize,0,0,1699427291400,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427291400,0
Mixed,Thrift,Serialize,0,0,1699427292389,2263
Mixed,Thrift,Deserialize,0,0,1699427292389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427292389,0
Mixed,Thrift,Serialize,0,0,1699427293395,2351
Mixed,Thrift,Deserialize,0,0,1699427293395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427293395,0
Mixed,Thrift,Serialize,0,0,1699427294395,3211
Mixed,Thrift,Deserialize,0,0,1699427294395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427294395,0
Mixed,Thrift,Serialize,0,0,1699427295382,3182
Mixed,Thrift,Deserialize,0,0,1699427295382,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427295382,0
Mixed,Thrift,Serialize,0,0,1699427296386,2727
Mixed,Thrift,Deserialize,0,0,1699427296386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427296386,0
Mixed,Thrift,Serialize,0,0,1699427297392,2927
Mixed,Thrift,Deserialize,0,0,1699427297392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427297392,0
Mixed,Thrift,Serialize,0,0,1699427298385,2286
Mixed,Thrift,Deserialize,0,0,1699427298385,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427298385,0
Mixed,Thrift,Serialize,0,0,1699427299397,2446
Mixed,Thrift,Deserialize,0,0,1699427299397,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427299397,0
Mixed,Thrift,Serialize,0,0,1699427300395,3201
Mixed,Thrift,Deserialize,0,0,1699427300395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427300395,0
Mixed,Thrift,Serialize,0,0,1699427301385,3713
Mixed,Thrift,Deserialize,0,0,1699427301385,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427301385,0
Mixed,Thrift,Serialize,0,0,1699427302391,4654
Mixed,Thrift,Deserialize,0,0,1699427302391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427302391,0
Mixed,Thrift,Serialize,0,0,1699427303401,5608
Mixed,Thrift,Deserialize,0,0,1699427303401,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427303401,0
