Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226851511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226852511,76
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226852511,75
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226852511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226853512,99
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226853512,94
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226853512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226854513,134
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226854513,129
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226854513,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226855512,153
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226855512,154
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226855512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226856511,184
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226856511,185
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226856511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226857513,115
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226857513,118
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226857513,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226858517,141
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226858517,138
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226858517,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226859516,109
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226859516,112
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226859516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226860504,82
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226860504,80
