Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,MessagePack-CSharp,Serialize,0,0,1699226042001,200
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226042001,203
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226042001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226042999,200
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226042999,200
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226042999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226043995,225
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226043995,225
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226043995,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226045004,227
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226045004,229
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226045004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226046004,197
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226046004,201
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226046004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226047001,201
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226047001,190
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226047001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226047999,228
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226047999,225
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226047999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226049004,211
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226049004,212
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226049004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226050006,212
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226050006,203
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226050006,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226050999,228
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226050999,225
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226050999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226051995,216
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226051995,218
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226051995,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226052994,203
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226052994,205
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226052994,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226054003,205
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226054003,207
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226054003,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226054998,202
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226054998,200
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226054998,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226056005,215
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226056005,213
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226056005,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226057001,200
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226057001,201
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226057001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226058001,204
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226058001,201
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226058001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226059000,156
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226059000,157
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226059000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226059993,108
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226059993,112
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226059993,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226061004,113
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226061004,104
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226061004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226062001,175
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226062001,174
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226062001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226062999,107
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226062999,109
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226062999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226063995,182
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226063995,180
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226063995,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226065006,118
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226065006,123
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226065006,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226066000,103
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226066000,100
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226066000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226067003,145
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226067003,143
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226067003,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226067997,85
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226067997,91
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226067997,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226069007,92
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226069007,84
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226069007,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226069999,149
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226069999,151
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226069999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226070997,136
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226070997,131
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226070997,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226072005,137
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226072005,143
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226072005,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226072998,113
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226072998,105
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226072998,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226074004,150
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226074004,141
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226074004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226075003,168
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226075003,167
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226075003,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226076004,114
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226076004,107
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226076004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226076994,107
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226076994,107
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226076994,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226078007,112
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226078007,106
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226078007,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226079003,125
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226079003,125
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226079003,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226080005,120
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226080005,111
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226080005,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226081001,121
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226081001,125
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226081001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226081993,83
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226081993,83
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226081993,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226083002,112
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226083002,101
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226083002,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226084004,107
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226084004,111
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226084004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226084999,111
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226084999,111
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226084999,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226086000,109
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226086000,102
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226086000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226086996,122
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226086996,122
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226086996,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226087998,93
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226087998,89
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226087998,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226088992,163
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226088992,153
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226088992,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226090006,70
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226090006,74
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226090006,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226091002,109
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226091002,102
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226091002,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226092004,106
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226092004,108
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226092004,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226093001,137
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226093001,136
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226093001,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226093997,132
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226093997,134
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226093997,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226094994,205
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226094994,196
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226094994,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226096000,204
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226096000,212
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226096000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226097000,178
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226097000,178
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226097000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226098171,109
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226098171,108
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226098171,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226098993,258
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226098993,250
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226098993,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226100000,188
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226100000,188
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226100000,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226100993,261
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226100993,252
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226100993,0
Mixed,MessagePack-CSharp,Serialize,0,0,1699226102002,139
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226102002,131
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226102002,10
Mixed,MessagePack-CSharp,Serialize,0,0,1699226102994,191
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226102994,192
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226102994,24
Mixed,MessagePack-CSharp,Serialize,0,0,1699226103994,215
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226103994,216
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226103994,21
Mixed,MessagePack-CSharp,Serialize,0,0,1699226105005,190
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226105005,200
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226105005,24
Mixed,MessagePack-CSharp,Serialize,0,0,1699226106000,195
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226106000,196
Mixed,MessagePack-CSharp,SerializeAndDeserialize,0,0,1699226106000,23
Mixed,MessagePack-CSharp,Serialize,0,0,1699226107000,156
Mixed,MessagePack-CSharp,Deserialize,0,0,1699226107000,158
