Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Protobuf,Serialize,0,0,1699423048081,333
Mixed,Protobuf,Deserialize,0,0,1699423048081,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423048081,0
Mixed,Protobuf,Serialize,0,0,1699423049075,925
Mixed,Protobuf,Deserialize,0,0,1699423049075,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423049075,0
Mixed,Protobuf,Serialize,0,0,1699423050073,1493
Mixed,Protobuf,Deserialize,0,0,1699423050073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423050073,0
Mixed,Protobuf,Serialize,0,0,1699423051085,2126
Mixed,Protobuf,Deserialize,0,0,1699423051085,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423051085,0
Mixed,Protobuf,Serialize,0,0,1699423052073,2274
Mixed,Protobuf,Deserialize,0,0,1699423052073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423052073,0
Mixed,Protobuf,Serialize,0,0,1699423053082,2870
Mixed,Protobuf,Deserialize,0,0,1699423053082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423053082,0
Mixed,Protobuf,Serialize,0,0,1699423054086,2636
Mixed,Protobuf,Deserialize,0,0,1699423054086,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423054086,0
Mixed,Protobuf,Serialize,0,0,1699423055076,2583
Mixed,Protobuf,Deserialize,0,0,1699423055076,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423055076,0
Mixed,Protobuf,Serialize,0,0,1699423056085,2770
Mixed,Protobuf,Deserialize,0,0,1699423056085,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423056085,0
Mixed,Protobuf,Serialize,0,0,1699423057075,2833
Mixed,Protobuf,Deserialize,0,0,1699423057075,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423057075,0
Mixed,Protobuf,Serialize,0,0,1699423058075,2414
Mixed,Protobuf,Deserialize,0,0,1699423058075,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423058075,0
Mixed,Protobuf,Serialize,0,0,1699423059073,3050
Mixed,Protobuf,Deserialize,0,0,1699423059073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423059073,0
Mixed,Protobuf,Serialize,0,0,1699423060077,2559
Mixed,Protobuf,Deserialize,0,0,1699423060077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423060077,0
Mixed,Protobuf,Serialize,0,0,1699423061077,2580
Mixed,Protobuf,Deserialize,0,0,1699423061077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423061077,0
Mixed,Protobuf,Serialize,0,0,1699423062086,1915
Mixed,Protobuf,Deserialize,0,0,1699423062086,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423062086,0
Mixed,Protobuf,Serialize,0,0,1699423063082,2160
Mixed,Protobuf,Deserialize,0,0,1699423063082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423063082,0
Mixed,Protobuf,Serialize,0,0,1699423064076,2745
Mixed,Protobuf,Deserialize,0,0,1699423064076,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423064076,0
Mixed,Protobuf,Serialize,0,0,1699423065081,2844
Mixed,Protobuf,Deserialize,0,0,1699423065081,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423065081,0
Mixed,Protobuf,Serialize,0,0,1699423066085,2660
Mixed,Protobuf,Deserialize,0,0,1699423066085,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423066085,0
Mixed,Protobuf,Serialize,0,0,1699423067077,1848
Mixed,Protobuf,Deserialize,0,0,1699423067077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423067077,0
Mixed,Protobuf,Serialize,0,0,1699423068079,2210
Mixed,Protobuf,Deserialize,0,0,1699423068079,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423068079,0
Mixed,Protobuf,Serialize,0,0,1699423069079,2382
Mixed,Protobuf,Deserialize,0,0,1699423069079,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423069079,0
Mixed,Protobuf,Serialize,0,0,1699423070086,1892
Mixed,Protobuf,Deserialize,0,0,1699423070086,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423070086,0
Mixed,Protobuf,Serialize,0,0,1699423071076,2113
Mixed,Protobuf,Deserialize,0,0,1699423071076,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423071076,0
Mixed,Protobuf,Serialize,0,0,1699423072082,1924
Mixed,Protobuf,Deserialize,0,0,1699423072082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423072082,0
Mixed,Protobuf,Serialize,0,0,1699423073079,2527
Mixed,Protobuf,Deserialize,0,0,1699423073079,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423073079,0
Mixed,Protobuf,Serialize,0,0,1699423074082,2451
Mixed,Protobuf,Deserialize,0,0,1699423074082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423074082,0
Mixed,Protobuf,Serialize,0,0,1699423075077,2158
Mixed,Protobuf,Deserialize,0,0,1699423075077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423075077,0
Mixed,Protobuf,Serialize,0,0,1699423076083,2826
Mixed,Protobuf,Deserialize,0,0,1699423076083,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423076083,0
Mixed,Protobuf,Serialize,0,0,1699423077085,2150
Mixed,Protobuf,Deserialize,0,0,1699423077085,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423077085,0
Mixed,Protobuf,Serialize,0,0,1699423078077,2462
Mixed,Protobuf,Deserialize,0,0,1699423078077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423078077,0
Mixed,Protobuf,Serialize,0,0,1699423079084,2250
Mixed,Protobuf,Deserialize,0,0,1699423079084,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423079084,0
Mixed,Protobuf,Serialize,0,0,1699423080073,2487
Mixed,Protobuf,Deserialize,0,0,1699423080073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423080073,0
Mixed,Protobuf,Serialize,0,0,1699423081089,2816
Mixed,Protobuf,Deserialize,0,0,1699423081089,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423081089,0
Mixed,Protobuf,Serialize,0,0,1699423082081,2306
Mixed,Protobuf,Deserialize,0,0,1699423082081,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423082081,0
Mixed,Protobuf,Serialize,0,0,1699423083078,2974
Mixed,Protobuf,Deserialize,0,0,1699423083078,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423083078,0
Mixed,Protobuf,Serialize,0,0,1699423084082,2929
Mixed,Protobuf,Deserialize,0,0,1699423084082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423084082,0
Mixed,Protobuf,Serialize,0,0,1699423085080,2959
Mixed,Protobuf,Deserialize,0,0,1699423085080,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423085080,0
Mixed,Protobuf,Serialize,0,0,1699423086084,2947
Mixed,Protobuf,Deserialize,0,0,1699423086084,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423086084,0
Mixed,Protobuf,Serialize,0,0,1699423087072,2971
Mixed,Protobuf,Deserialize,0,0,1699423087072,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423087072,0
Mixed,Protobuf,Serialize,0,0,1699423088074,2958
Mixed,Protobuf,Deserialize,0,0,1699423088074,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423088074,0
Mixed,Protobuf,Serialize,0,0,1699423089079,2965
Mixed,Protobuf,Deserialize,0,0,1699423089079,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423089079,0
Mixed,Protobuf,Serialize,0,0,1699423090073,2941
Mixed,Protobuf,Deserialize,0,0,1699423090073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423090073,0
Mixed,Protobuf,Serialize,0,0,1699423091073,2947
Mixed,Protobuf,Deserialize,0,0,1699423091073,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423091073,0
Mixed,Protobuf,Serialize,0,0,1699423092072,2953
Mixed,Protobuf,Deserialize,0,0,1699423092072,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423092072,0
Mixed,Protobuf,Serialize,0,0,1699423093072,2977
Mixed,Protobuf,Deserialize,0,0,1699423093072,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423093072,0
Mixed,Protobuf,Serialize,0,0,1699423094079,2938
Mixed,Protobuf,Deserialize,0,0,1699423094079,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423094079,0
Mixed,Protobuf,Serialize,0,0,1699423095080,2983
Mixed,Protobuf,Deserialize,0,0,1699423095080,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423095080,0
Mixed,Protobuf,Serialize,0,0,1699423096085,2955
Mixed,Protobuf,Deserialize,0,0,1699423096085,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423096085,0
Mixed,Protobuf,Serialize,0,0,1699423097072,2927
Mixed,Protobuf,Deserialize,0,0,1699423097072,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423097072,0
Mixed,Protobuf,Serialize,0,0,1699423098082,2944
Mixed,Protobuf,Deserialize,0,0,1699423098082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423098082,0
Mixed,Protobuf,Serialize,0,0,1699423099082,2935
Mixed,Protobuf,Deserialize,0,0,1699423099082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423099082,0
Mixed,Protobuf,Serialize,0,0,1699423100082,2956
Mixed,Protobuf,Deserialize,0,0,1699423100082,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423100082,0
Mixed,Protobuf,Serialize,0,0,1699423101077,2970
Mixed,Protobuf,Deserialize,0,0,1699423101077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423101077,0
Mixed,Protobuf,Serialize,0,0,1699423102076,2971
Mixed,Protobuf,Deserialize,0,0,1699423102076,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423102076,0
Mixed,Protobuf,Serialize,0,0,1699423103084,2988
Mixed,Protobuf,Deserialize,0,0,1699423103084,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423103084,0
Mixed,Protobuf,Serialize,0,0,1699423104077,2943
Mixed,Protobuf,Deserialize,0,0,1699423104077,0
Mixed,Protobuf,SerializeAndDeserialize,0,0,1699423104077,0
